rok;region;kraj;plec;nadwaga
1999;AFR;TCD;FMLE;4.2
1999;AFR;TCD;MLE;1.3
1998;AFR;TCD;BTSX;2.7
1998;AFR;TCD;FMLE;4.0
1998;AFR;TCD;MLE;1.2
1997;AFR;TCD;BTSX;2.5
1997;AFR;TCD;FMLE;3.8
1997;AFR;TCD;MLE;1.1
1996;AFR;TCD;BTSX;2.4
1996;AFR;TCD;FMLE;3.7
1996;AFR;TCD;MLE;1.1
1995;AFR;TCD;BTSX;2.3
1995;AFR;TCD;FMLE;3.5
1995;AFR;TCD;MLE;1.0
1994;AFR;TCD;BTSX;2.2
1994;AFR;TCD;FMLE;3.3
1994;AFR;TCD;MLE;1.0
1993;AFR;TCD;BTSX;2.1
1993;AFR;TCD;FMLE;3.2
1993;AFR;TCD;MLE;0.9
1992;AFR;TCD;BTSX;2.0
1992;AFR;TCD;FMLE;3.0
1992;AFR;TCD;MLE;0.9
1991;AFR;TCD;BTSX;1.9
1991;AFR;TCD;FMLE;2.9
1991;AFR;TCD;MLE;0.8
1990;AFR;TCD;BTSX;1.8
1990;AFR;TCD;FMLE;2.7
1990;AFR;TCD;MLE;0.8
1989;AFR;TCD;BTSX;1.7
1989;AFR;TCD;FMLE;2.6
1989;AFR;TCD;MLE;0.7
1988;AFR;TCD;BTSX;1.6
1988;AFR;TCD;FMLE;2.5
1988;AFR;TCD;MLE;0.7
1987;AFR;TCD;BTSX;1.5
1987;AFR;TCD;FMLE;2.3
1987;AFR;TCD;MLE;0.6
1986;AFR;TCD;BTSX;1.4
1986;AFR;TCD;FMLE;2.2
1986;AFR;TCD;MLE;0.6
1985;AFR;TCD;BTSX;1.4
1985;AFR;TCD;FMLE;2.1
1985;AFR;TCD;MLE;0.6
1984;AFR;TCD;BTSX;1.3
1984;AFR;TCD;FMLE;2.0
1984;AFR;TCD;MLE;0.5
1983;AFR;TCD;BTSX;1.2
1983;AFR;TCD;FMLE;1.9
1983;AFR;TCD;MLE;0.5
1982;AFR;TCD;BTSX;1.2
1982;AFR;TCD;FMLE;1.8
1982;AFR;TCD;MLE;0.5
1981;AFR;TCD;BTSX;1.1
1981;AFR;TCD;FMLE;1.7
1981;AFR;TCD;MLE;0.4
1980;AFR;TCD;BTSX;1.0
1980;AFR;TCD;FMLE;1.6
1980;AFR;TCD;MLE;0.4
1979;AFR;TCD;BTSX;0.9
1979;AFR;TCD;FMLE;1.5
1979;AFR;TCD;MLE;0.4
1978;AFR;TCD;BTSX;0.9
1978;AFR;TCD;FMLE;1.4
1978;AFR;TCD;MLE;0.3
1977;AFR;TCD;BTSX;0.8
1977;AFR;TCD;FMLE;1.3
1977;AFR;TCD;MLE;0.3
1976;AFR;TCD;BTSX;0.8
1976;AFR;TCD;FMLE;1.2
1976;AFR;TCD;MLE;0.3
1975;AFR;TCD;BTSX;0.7
1975;AFR;TCD;FMLE;1.1
1975;AFR;TCD;MLE;0.3
2016;AFR;TGO;BTSX;8.4
2016;AFR;TGO;FMLE;12.5
2016;AFR;TGO;MLE;3.9
2015;AFR;TGO;BTSX;8.1
2015;AFR;TGO;FMLE;12.0
2015;AFR;TGO;MLE;3.7
2014;AFR;TGO;BTSX;7.8
2014;AFR;TGO;FMLE;11.6
2014;AFR;TGO;MLE;3.5
2013;AFR;TGO;BTSX;7.4
2013;AFR;TGO;FMLE;11.1
2013;AFR;TGO;MLE;3.3
2012;AFR;TGO;BTSX;7.1
2012;AFR;TGO;FMLE;10.7
2012;AFR;TGO;MLE;3.1
2011;AFR;TGO;BTSX;6.8
2011;AFR;TGO;FMLE;10.3
2011;AFR;TGO;MLE;2.9
2010;AFR;TGO;BTSX;6.5
2010;AFR;TGO;FMLE;9.8
2010;AFR;TGO;MLE;2.8
2009;AFR;TGO;BTSX;6.3
2009;AFR;TGO;FMLE;9.4
2009;AFR;TGO;MLE;2.6
2008;AFR;TGO;BTSX;6.0
2008;AFR;TGO;FMLE;9.0
2008;AFR;TGO;MLE;2.5
2007;AFR;TGO;BTSX;5.7
2007;AFR;TGO;FMLE;8.7
2007;AFR;TGO;MLE;2.4
2006;AFR;TGO;BTSX;5.5
2006;AFR;TGO;FMLE;8.3
2006;AFR;TGO;MLE;2.2
2005;AFR;TGO;BTSX;5.2
2005;AFR;TGO;FMLE;7.9
2005;AFR;TGO;MLE;2.1
2004;AFR;TGO;BTSX;5.0
2004;AFR;TGO;FMLE;7.6
2004;AFR;TGO;MLE;2.0
2003;AFR;TGO;BTSX;4.7
2003;AFR;TGO;FMLE;7.2
2003;AFR;TGO;MLE;1.9
2002;AFR;TGO;BTSX;4.5
2002;AFR;TGO;FMLE;6.9
2002;AFR;TGO;MLE;1.8
2001;AFR;TGO;BTSX;4.3
2001;AFR;TGO;FMLE;6.6
2001;AFR;TGO;MLE;1.7
2000;AFR;TGO;BTSX;4.1
2000;AFR;TGO;FMLE;6.3
2000;AFR;TGO;MLE;1.6
1999;AFR;TGO;BTSX;3.9
1999;AFR;TGO;FMLE;6.0
1999;AFR;TGO;MLE;1.5
1998;AFR;TGO;BTSX;3.7
1998;AFR;TGO;FMLE;5.7
1998;AFR;TGO;MLE;1.4
1997;AFR;TGO;BTSX;3.5
1997;AFR;TGO;FMLE;5.4
1997;AFR;TGO;MLE;1.3
1996;AFR;TGO;BTSX;3.3
1996;AFR;TGO;FMLE;5.2
1996;AFR;TGO;MLE;1.3
1995;AFR;TGO;BTSX;3.2
1995;AFR;TGO;FMLE;4.9
1995;AFR;TGO;MLE;1.2
1994;AFR;TGO;BTSX;3.0
1994;AFR;TGO;FMLE;4.7
1994;AFR;TGO;MLE;1.1
1993;AFR;TGO;BTSX;2.9
1993;AFR;TGO;FMLE;4.5
1993;AFR;TGO;MLE;1.0
1992;AFR;TGO;BTSX;2.7
1992;AFR;TGO;FMLE;4.3
1992;AFR;TGO;MLE;1.0
1991;AFR;TGO;BTSX;2.6
1991;AFR;TGO;FMLE;4.0
1991;AFR;TGO;MLE;0.9
1990;AFR;TGO;BTSX;2.4
1990;AFR;TGO;FMLE;3.8
1990;AFR;TGO;MLE;0.9
1989;AFR;TGO;BTSX;2.3
1989;AFR;TGO;FMLE;3.7
1989;AFR;TGO;MLE;0.8
1988;AFR;TGO;BTSX;2.2
1988;AFR;TGO;FMLE;3.5
1988;AFR;TGO;MLE;0.8
1987;AFR;TGO;BTSX;2.1
1987;AFR;TGO;FMLE;3.3
1987;AFR;TGO;MLE;0.7
1986;AFR;TGO;BTSX;2.0
1986;AFR;TGO;FMLE;3.1
1986;AFR;TGO;MLE;0.7
1985;AFR;TGO;BTSX;1.9
1985;AFR;TGO;FMLE;3.0
1985;AFR;TGO;MLE;0.6
1984;AFR;TGO;BTSX;1.8
1984;AFR;TGO;FMLE;2.8
1984;AFR;TGO;MLE;0.6
1983;AFR;TGO;BTSX;1.7
1983;AFR;TGO;FMLE;2.7
1983;AFR;TGO;MLE;0.5
1982;AFR;TGO;BTSX;1.6
1982;AFR;TGO;FMLE;2.6
1982;AFR;TGO;MLE;0.5
1981;AFR;TGO;BTSX;1.5
1981;AFR;TGO;FMLE;2.4
1981;AFR;TGO;MLE;0.5
1980;AFR;TGO;BTSX;1.4
1980;AFR;TGO;FMLE;2.3
1980;AFR;TGO;MLE;0.5
1979;AFR;TGO;BTSX;1.4
1979;AFR;TGO;FMLE;2.2
1979;AFR;TGO;MLE;0.4
1978;AFR;TGO;BTSX;1.3
1978;AFR;TGO;FMLE;2.1
1978;AFR;TGO;MLE;0.4
1977;AFR;TGO;BTSX;1.2
1977;AFR;TGO;FMLE;2.0
1977;AFR;TGO;MLE;0.4
1976;AFR;TGO;BTSX;1.1
1976;AFR;TGO;FMLE;1.9
1976;AFR;TGO;MLE;0.4
1975;AFR;TGO;BTSX;1.1
1975;AFR;TGO;FMLE;1.8
1975;AFR;TGO;MLE;0.3
2016;SEAR;THA;BTSX;10.0
2016;SEAR;THA;FMLE;12.7
2016;SEAR;THA;MLE;7.0
2015;SEAR;THA;BTSX;9.4
2015;SEAR;THA;FMLE;12.1
2015;SEAR;THA;MLE;6.5
2014;SEAR;THA;BTSX;8.9
2014;SEAR;THA;FMLE;11.5
2014;SEAR;THA;MLE;6.0
2013;SEAR;THA;BTSX;8.4
2013;SEAR;THA;FMLE;11.0
2013;SEAR;THA;MLE;5.6
2012;SEAR;THA;BTSX;7.9
2012;SEAR;THA;FMLE;10.4
2012;SEAR;THA;MLE;5.2
2011;SEAR;THA;BTSX;7.4
2011;SEAR;THA;FMLE;9.9
2011;SEAR;THA;MLE;4.8
2010;SEAR;THA;BTSX;7.0
2010;SEAR;THA;FMLE;9.3
2010;SEAR;THA;MLE;4.4
2009;SEAR;THA;BTSX;6.5
2009;SEAR;THA;FMLE;8.8
2009;SEAR;THA;MLE;4.0
2008;SEAR;THA;BTSX;6.1
2008;SEAR;THA;FMLE;8.3
2008;SEAR;THA;MLE;3.7
2007;SEAR;THA;BTSX;5.7
2007;SEAR;THA;FMLE;7.9
2007;SEAR;THA;MLE;3.4
2006;SEAR;THA;BTSX;5.4
2006;SEAR;THA;FMLE;7.4
2006;SEAR;THA;MLE;3.1
2005;SEAR;THA;BTSX;5.0
2005;SEAR;THA;FMLE;7.0
2005;SEAR;THA;MLE;2.9
2004;SEAR;THA;BTSX;4.7
2004;SEAR;THA;FMLE;6.6
2004;SEAR;THA;MLE;2.7
2003;SEAR;THA;BTSX;4.4
2003;SEAR;THA;FMLE;6.2
2003;SEAR;THA;MLE;2.5
2002;SEAR;THA;BTSX;4.2
2002;SEAR;THA;FMLE;5.9
2002;SEAR;THA;MLE;2.3
2001;SEAR;THA;BTSX;3.9
2001;SEAR;THA;FMLE;5.6
2001;SEAR;THA;MLE;2.1
2000;SEAR;THA;BTSX;3.7
2000;SEAR;THA;FMLE;5.3
2000;SEAR;THA;MLE;2.0
1999;SEAR;THA;BTSX;3.5
1999;SEAR;THA;FMLE;5.1
1999;SEAR;THA;MLE;1.8
1998;SEAR;THA;BTSX;3.3
1998;SEAR;THA;FMLE;4.8
1998;SEAR;THA;MLE;1.7
1997;SEAR;THA;BTSX;3.2
1997;SEAR;THA;FMLE;4.6
1997;SEAR;THA;MLE;1.6
1996;SEAR;THA;BTSX;3.0
1996;SEAR;THA;FMLE;4.4
1996;SEAR;THA;MLE;1.5
1995;SEAR;THA;BTSX;2.8
1995;SEAR;THA;FMLE;4.2
1995;SEAR;THA;MLE;1.4
1994;SEAR;THA;BTSX;2.7
1994;SEAR;THA;FMLE;4.0
1994;SEAR;THA;MLE;1.3
1993;SEAR;THA;BTSX;2.6
1993;SEAR;THA;FMLE;3.8
1993;SEAR;THA;MLE;1.2
1992;SEAR;THA;BTSX;2.4
1992;SEAR;THA;FMLE;3.6
1992;SEAR;THA;MLE;1.1
1991;SEAR;THA;BTSX;2.3
1991;SEAR;THA;FMLE;3.4
1991;SEAR;THA;MLE;1.1
1990;SEAR;THA;BTSX;2.2
1990;SEAR;THA;FMLE;3.2
1990;SEAR;THA;MLE;1.0
1989;SEAR;THA;BTSX;2.0
1989;SEAR;THA;FMLE;3.1
1989;SEAR;THA;MLE;0.9
1988;SEAR;THA;BTSX;1.9
1988;SEAR;THA;FMLE;2.9
1988;SEAR;THA;MLE;0.9
1987;SEAR;THA;BTSX;1.8
1987;SEAR;THA;FMLE;2.8
1987;SEAR;THA;MLE;0.8
1986;SEAR;THA;BTSX;1.7
1986;SEAR;THA;FMLE;2.6
1986;SEAR;THA;MLE;0.8
1985;SEAR;THA;BTSX;1.6
1985;SEAR;THA;FMLE;2.5
1985;SEAR;THA;MLE;0.7
1984;SEAR;THA;BTSX;1.5
1984;SEAR;THA;FMLE;2.3
1984;SEAR;THA;MLE;0.7
1983;SEAR;THA;BTSX;1.4
1983;SEAR;THA;FMLE;2.2
1983;SEAR;THA;MLE;0.6
1982;SEAR;THA;BTSX;1.3
1982;SEAR;THA;FMLE;2.1
1982;SEAR;THA;MLE;0.6
1981;SEAR;THA;BTSX;1.2
1981;SEAR;THA;FMLE;1.9
1981;SEAR;THA;MLE;0.5
1980;SEAR;THA;BTSX;1.2
1980;SEAR;THA;FMLE;1.8
1980;SEAR;THA;MLE;0.5
1979;SEAR;THA;BTSX;1.1
1979;SEAR;THA;FMLE;1.7
1979;SEAR;THA;MLE;0.4
1978;SEAR;THA;BTSX;1.0
1978;SEAR;THA;FMLE;1.6
1978;SEAR;THA;MLE;0.4
1977;SEAR;THA;BTSX;1.0
1977;SEAR;THA;FMLE;1.5
1977;SEAR;THA;MLE;0.4
1976;SEAR;THA;BTSX;0.9
1976;SEAR;THA;FMLE;1.4
1976;SEAR;THA;MLE;0.4
1975;SEAR;THA;BTSX;0.8
1975;SEAR;THA;FMLE;1.3
1975;SEAR;THA;MLE;0.3
2016;EUR;TJK;BTSX;14.2
2016;EUR;TJK;FMLE;16.7
2016;EUR;TJK;MLE;11.6
2015;EUR;TJK;BTSX;13.7
2015;EUR;TJK;FMLE;16.1
2015;EUR;TJK;MLE;11.1
2014;EUR;TJK;BTSX;13.2
2014;EUR;TJK;FMLE;15.5
2014;EUR;TJK;MLE;10.6
2013;EUR;TJK;BTSX;12.7
2013;EUR;TJK;FMLE;15.0
2013;EUR;TJK;MLE;10.2
2012;EUR;TJK;BTSX;12.2
2012;EUR;TJK;FMLE;14.5
2012;EUR;TJK;MLE;9.8
2011;EUR;TJK;BTSX;11.8
2011;EUR;TJK;FMLE;14.0
2011;EUR;TJK;MLE;9.4
2010;EUR;TJK;BTSX;11.3
2010;EUR;TJK;FMLE;13.5
2010;EUR;TJK;MLE;9.0
2009;EUR;TJK;BTSX;10.9
2009;EUR;TJK;FMLE;13.0
2009;EUR;TJK;MLE;8.7
2008;EUR;TJK;BTSX;10.5
2008;EUR;TJK;FMLE;12.6
2008;EUR;TJK;MLE;8.3
2007;EUR;TJK;BTSX;10.1
2007;EUR;TJK;FMLE;12.2
2007;EUR;TJK;MLE;8.0
2006;EUR;TJK;BTSX;9.7
2006;EUR;TJK;FMLE;11.7
2006;EUR;TJK;MLE;7.7
2005;EUR;TJK;BTSX;9.4
2005;EUR;TJK;FMLE;11.4
2005;EUR;TJK;MLE;7.4
2004;EUR;TJK;BTSX;9.1
2004;EUR;TJK;FMLE;11.0
2004;EUR;TJK;MLE;7.1
2003;EUR;TJK;BTSX;8.8
2003;EUR;TJK;FMLE;10.6
2003;EUR;TJK;MLE;6.8
2002;EUR;TJK;BTSX;8.5
2002;EUR;TJK;FMLE;10.3
2002;EUR;TJK;MLE;6.6
2001;EUR;TJK;BTSX;8.2
2001;EUR;TJK;FMLE;10.0
2001;EUR;TJK;MLE;6.4
2000;EUR;TJK;BTSX;8.0
2000;EUR;TJK;FMLE;9.7
2000;EUR;TJK;MLE;6.1
1999;EUR;TJK;BTSX;7.8
1999;EUR;TJK;FMLE;9.5
1999;EUR;TJK;MLE;6.0
1998;EUR;TJK;BTSX;7.5
1998;EUR;TJK;FMLE;9.2
1998;EUR;TJK;MLE;5.8
1997;EUR;TJK;BTSX;7.4
1997;EUR;TJK;FMLE;9.0
1997;EUR;TJK;MLE;5.6
1996;EUR;TJK;BTSX;7.2
1996;EUR;TJK;FMLE;8.8
1996;EUR;TJK;MLE;5.4
1995;EUR;TJK;BTSX;7.0
1995;EUR;TJK;FMLE;8.6
1995;EUR;TJK;MLE;5.3
1994;EUR;TJK;BTSX;6.8
1994;EUR;TJK;FMLE;8.4
1994;EUR;TJK;MLE;5.1
1993;EUR;TJK;BTSX;6.6
1993;EUR;TJK;FMLE;8.2
1993;EUR;TJK;MLE;5.0
1992;EUR;TJK;BTSX;6.5
1992;EUR;TJK;FMLE;8.0
1992;EUR;TJK;MLE;4.8
1991;EUR;TJK;BTSX;6.3
1991;EUR;TJK;FMLE;7.8
1991;EUR;TJK;MLE;4.7
1990;EUR;TJK;BTSX;6.1
1990;EUR;TJK;FMLE;7.6
1990;EUR;TJK;MLE;4.5
1989;EUR;TJK;BTSX;6.0
1989;EUR;TJK;FMLE;7.4
1989;EUR;TJK;MLE;4.3
1988;EUR;TJK;BTSX;5.8
1988;EUR;TJK;FMLE;7.2
1988;EUR;TJK;MLE;4.2
1987;EUR;TJK;BTSX;5.6
1987;EUR;TJK;FMLE;7.0
1987;EUR;TJK;MLE;4.1
1986;EUR;TJK;BTSX;5.5
1986;EUR;TJK;FMLE;6.8
1986;EUR;TJK;MLE;3.9
1985;EUR;TJK;BTSX;5.3
1985;EUR;TJK;FMLE;6.7
1985;EUR;TJK;MLE;3.8
1984;EUR;TJK;BTSX;5.2
1984;EUR;TJK;FMLE;6.5
1984;EUR;TJK;MLE;3.7
1983;EUR;TJK;BTSX;5.0
1983;EUR;TJK;FMLE;6.3
1983;EUR;TJK;MLE;3.5
1982;EUR;TJK;BTSX;4.9
1982;EUR;TJK;FMLE;6.2
1982;EUR;TJK;MLE;3.4
1981;EUR;TJK;BTSX;4.8
1981;EUR;TJK;FMLE;6.0
1981;EUR;TJK;MLE;3.3
1980;EUR;TJK;BTSX;4.7
1980;EUR;TJK;FMLE;5.9
1980;EUR;TJK;MLE;3.2
1979;EUR;TJK;BTSX;4.5
1979;EUR;TJK;FMLE;5.7
1979;EUR;TJK;MLE;3.1
1978;EUR;TJK;BTSX;4.4
1978;EUR;TJK;FMLE;5.6
1978;EUR;TJK;MLE;3.0
1977;EUR;TJK;BTSX;4.3
1977;EUR;TJK;FMLE;5.5
1977;EUR;TJK;MLE;2.9
1976;EUR;TJK;BTSX;4.2
1976;EUR;TJK;FMLE;5.4
1976;EUR;TJK;MLE;2.8
1975;EUR;TJK;BTSX;4.1
1975;EUR;TJK;FMLE;5.2
1975;EUR;TJK;MLE;2.7
2016;EUR;TKM;BTSX;18.6
2016;EUR;TKM;FMLE;20.9
2016;EUR;TKM;MLE;15.9
2015;EUR;TKM;BTSX;18.0
2015;EUR;TKM;FMLE;20.3
2015;EUR;TKM;MLE;15.3
2014;EUR;TKM;BTSX;17.4
2014;EUR;TKM;FMLE;19.8
2014;EUR;TKM;MLE;14.7
2013;EUR;TKM;BTSX;16.9
2013;EUR;TKM;FMLE;19.2
2013;EUR;TKM;MLE;14.2
2012;EUR;TKM;BTSX;16.3
2012;EUR;TKM;FMLE;18.6
2012;EUR;TKM;MLE;13.7
2011;EUR;TKM;BTSX;15.8
2011;EUR;TKM;FMLE;18.1
2011;EUR;TKM;MLE;13.2
2010;EUR;TKM;BTSX;15.3
2010;EUR;TKM;FMLE;17.5
2010;EUR;TKM;MLE;12.7
2009;EUR;TKM;BTSX;14.8
2009;EUR;TKM;FMLE;17.0
2009;EUR;TKM;MLE;12.2
2008;EUR;TKM;BTSX;14.3
2008;EUR;TKM;FMLE;16.5
2008;EUR;TKM;MLE;11.7
2007;EUR;TKM;BTSX;13.8
2007;EUR;TKM;FMLE;16.0
2007;EUR;TKM;MLE;11.3
2006;EUR;TKM;BTSX;13.4
2006;EUR;TKM;FMLE;15.6
2006;EUR;TKM;MLE;10.9
2005;EUR;TKM;BTSX;12.9
2005;EUR;TKM;FMLE;15.1
2005;EUR;TKM;MLE;10.5
2004;EUR;TKM;BTSX;12.5
2004;EUR;TKM;FMLE;14.6
2004;EUR;TKM;MLE;10.1
2003;EUR;TKM;BTSX;12.1
2003;EUR;TKM;FMLE;14.2
2003;EUR;TKM;MLE;9.7
2002;EUR;TKM;BTSX;11.7
2002;EUR;TKM;FMLE;13.8
2002;EUR;TKM;MLE;9.3
2001;EUR;TKM;BTSX;11.3
2001;EUR;TKM;FMLE;13.4
2001;EUR;TKM;MLE;9.0
2000;EUR;TKM;BTSX;11.0
2000;EUR;TKM;FMLE;13.0
2000;EUR;TKM;MLE;8.6
1999;EUR;TKM;BTSX;10.6
1999;EUR;TKM;FMLE;12.6
1999;EUR;TKM;MLE;8.3
1998;EUR;TKM;BTSX;10.3
1998;EUR;TKM;FMLE;12.2
1998;EUR;TKM;MLE;8.0
1997;EUR;TKM;BTSX;10.0
1997;EUR;TKM;FMLE;11.9
1997;EUR;TKM;MLE;7.7
1996;EUR;TKM;BTSX;9.7
1996;EUR;TKM;FMLE;11.6
1996;EUR;TKM;MLE;7.5
1995;EUR;TKM;BTSX;9.4
1995;EUR;TKM;FMLE;11.2
1995;EUR;TKM;MLE;7.2
1994;EUR;TKM;BTSX;9.1
1994;EUR;TKM;FMLE;11.0
1994;EUR;TKM;MLE;7.0
1993;EUR;TKM;BTSX;8.9
1993;EUR;TKM;FMLE;10.7
1993;EUR;TKM;MLE;6.7
1992;EUR;TKM;BTSX;8.6
1992;EUR;TKM;FMLE;10.4
1992;EUR;TKM;MLE;6.5
1991;EUR;TKM;BTSX;8.4
1991;EUR;TKM;FMLE;10.2
1991;EUR;TKM;MLE;6.3
1990;EUR;TKM;BTSX;8.2
1990;EUR;TKM;FMLE;9.9
1990;EUR;TKM;MLE;6.1
1989;EUR;TKM;BTSX;8.0
1989;EUR;TKM;FMLE;9.7
1989;EUR;TKM;MLE;5.9
1988;EUR;TKM;BTSX;7.8
1988;EUR;TKM;FMLE;9.5
1988;EUR;TKM;MLE;5.7
1987;EUR;TKM;BTSX;7.6
1987;EUR;TKM;FMLE;9.3
1987;EUR;TKM;MLE;5.5
1986;EUR;TKM;BTSX;7.4
1986;EUR;TKM;FMLE;9.1
1986;EUR;TKM;MLE;5.4
1985;EUR;TKM;BTSX;7.2
1985;EUR;TKM;FMLE;8.9
1985;EUR;TKM;MLE;5.2
1984;EUR;TKM;BTSX;7.1
1984;EUR;TKM;FMLE;8.7
1984;EUR;TKM;MLE;5.0
1983;EUR;TKM;BTSX;6.9
1983;EUR;TKM;FMLE;8.5
1983;EUR;TKM;MLE;4.9
1982;EUR;TKM;BTSX;6.7
1982;EUR;TKM;FMLE;8.3
1982;EUR;TKM;MLE;4.7
1981;EUR;TKM;BTSX;6.6
1981;EUR;TKM;FMLE;8.1
1981;EUR;TKM;MLE;4.6
1980;EUR;TKM;BTSX;6.4
1980;EUR;TKM;FMLE;7.9
1980;EUR;TKM;MLE;4.4
1979;EUR;TKM;BTSX;6.2
1979;EUR;TKM;FMLE;7.7
1979;EUR;TKM;MLE;4.3
1978;EUR;TKM;BTSX;6.1
1978;EUR;TKM;FMLE;7.6
1978;EUR;TKM;MLE;4.2
1977;EUR;TKM;BTSX;5.9
1977;EUR;TKM;FMLE;7.4
1977;EUR;TKM;MLE;4.0
1976;EUR;TKM;BTSX;5.8
1976;EUR;TKM;FMLE;7.2
1976;EUR;TKM;MLE;3.9
1975;EUR;TKM;BTSX;5.6
1975;EUR;TKM;FMLE;7.1
1975;EUR;TKM;MLE;3.8
2016;SEAR;TLS;BTSX;3.8
2016;SEAR;TLS;FMLE;4.9
2016;SEAR;TLS;MLE;2.6
2015;SEAR;TLS;BTSX;3.6
2015;SEAR;TLS;FMLE;4.6
2015;SEAR;TLS;MLE;2.4
2014;SEAR;TLS;BTSX;3.3
2014;SEAR;TLS;FMLE;4.4
2014;SEAR;TLS;MLE;2.3
2013;SEAR;TLS;BTSX;3.1
2013;SEAR;TLS;FMLE;4.1
2013;SEAR;TLS;MLE;2.1
2012;SEAR;TLS;BTSX;2.9
2012;SEAR;TLS;FMLE;3.9
2012;SEAR;TLS;MLE;1.9
2011;SEAR;TLS;BTSX;2.8
2011;SEAR;TLS;FMLE;3.7
2011;SEAR;TLS;MLE;1.8
2010;SEAR;TLS;BTSX;2.6
2010;SEAR;TLS;FMLE;3.5
2010;SEAR;TLS;MLE;1.7
2009;SEAR;TLS;BTSX;2.4
2009;SEAR;TLS;FMLE;3.3
2009;SEAR;TLS;MLE;1.5
2008;SEAR;TLS;BTSX;2.3
2008;SEAR;TLS;FMLE;3.1
2008;SEAR;TLS;MLE;1.4
2007;SEAR;TLS;BTSX;2.1
2007;SEAR;TLS;FMLE;2.9
2007;SEAR;TLS;MLE;1.3
2006;SEAR;TLS;BTSX;2.0
2006;SEAR;TLS;FMLE;2.8
2006;SEAR;TLS;MLE;1.2
2005;SEAR;TLS;BTSX;1.9
2005;SEAR;TLS;FMLE;2.6
2005;SEAR;TLS;MLE;1.1
2004;SEAR;TLS;BTSX;1.8
2004;SEAR;TLS;FMLE;2.5
2004;SEAR;TLS;MLE;1.0
2003;SEAR;TLS;BTSX;1.7
2003;SEAR;TLS;FMLE;2.3
2003;SEAR;TLS;MLE;1.0
2002;SEAR;TLS;BTSX;1.6
2002;SEAR;TLS;FMLE;2.2
2002;SEAR;TLS;MLE;0.9
2001;SEAR;TLS;BTSX;1.5
2001;SEAR;TLS;FMLE;2.1
2001;SEAR;TLS;MLE;0.8
2000;SEAR;TLS;BTSX;1.4
2000;SEAR;TLS;FMLE;2.0
2000;SEAR;TLS;MLE;0.8
1999;SEAR;TLS;BTSX;1.3
1999;SEAR;TLS;FMLE;1.8
1999;SEAR;TLS;MLE;0.7
1998;SEAR;TLS;BTSX;1.2
1998;SEAR;TLS;FMLE;1.7
1998;SEAR;TLS;MLE;0.7
1997;SEAR;TLS;BTSX;1.1
1997;SEAR;TLS;FMLE;1.6
1997;SEAR;TLS;MLE;0.6
1996;SEAR;TLS;BTSX;1.0
1996;SEAR;TLS;FMLE;1.5
1996;SEAR;TLS;MLE;0.6
1995;SEAR;TLS;BTSX;1.0
1995;SEAR;TLS;FMLE;1.4
1995;SEAR;TLS;MLE;0.5
1994;SEAR;TLS;BTSX;0.9
1994;SEAR;TLS;FMLE;1.4
1994;SEAR;TLS;MLE;0.5
1993;SEAR;TLS;BTSX;0.9
1993;SEAR;TLS;FMLE;1.3
1993;SEAR;TLS;MLE;0.4
1992;SEAR;TLS;BTSX;0.8
1992;SEAR;TLS;FMLE;1.2
1992;SEAR;TLS;MLE;0.4
1991;SEAR;TLS;BTSX;0.7
1991;SEAR;TLS;FMLE;1.1
1991;SEAR;TLS;MLE;0.4
1990;SEAR;TLS;BTSX;0.7
1990;SEAR;TLS;FMLE;1.1
1990;SEAR;TLS;MLE;0.3
1989;SEAR;TLS;BTSX;0.6
1989;SEAR;TLS;FMLE;1.0
1989;SEAR;TLS;MLE;0.3
1988;SEAR;TLS;BTSX;0.6
1988;SEAR;TLS;FMLE;0.9
1988;SEAR;TLS;MLE;0.3
1987;SEAR;TLS;BTSX;0.6
1987;SEAR;TLS;FMLE;0.9
1987;SEAR;TLS;MLE;0.3
1986;SEAR;TLS;BTSX;0.5
1986;SEAR;TLS;FMLE;0.8
1986;SEAR;TLS;MLE;0.2
1985;SEAR;TLS;BTSX;0.5
1985;SEAR;TLS;FMLE;0.7
1985;SEAR;TLS;MLE;0.2
1984;SEAR;TLS;BTSX;0.5
1984;SEAR;TLS;FMLE;0.7
1984;SEAR;TLS;MLE;0.2
1983;SEAR;TLS;BTSX;0.4
1983;SEAR;TLS;FMLE;0.7
1983;SEAR;TLS;MLE;0.2
1982;SEAR;TLS;BTSX;0.4
1982;SEAR;TLS;FMLE;0.6
1982;SEAR;TLS;MLE;0.2
1981;SEAR;TLS;BTSX;0.4
1981;SEAR;TLS;FMLE;0.6
1981;SEAR;TLS;MLE;0.2
1980;SEAR;TLS;BTSX;0.3
1980;SEAR;TLS;FMLE;0.5
1980;SEAR;TLS;MLE;0.2
1979;SEAR;TLS;BTSX;0.3
1979;SEAR;TLS;FMLE;0.5
1979;SEAR;TLS;MLE;0.1
1978;SEAR;TLS;BTSX;0.3
1978;SEAR;TLS;FMLE;0.5
1978;SEAR;TLS;MLE;0.1
1977;SEAR;TLS;BTSX;0.3
1977;SEAR;TLS;FMLE;0.4
1977;SEAR;TLS;MLE;0.1
1976;SEAR;TLS;BTSX;0.3
1976;SEAR;TLS;FMLE;0.4
1976;SEAR;TLS;MLE;0.1
1975;SEAR;TLS;BTSX;0.2
1975;SEAR;TLS;FMLE;0.4
1975;SEAR;TLS;MLE;0.1
